id,sensorid,time,topic,value,location,coordinates
1723,QMUL-WS-02,2022/7/28 21:20,/QMUL/CSEE/B312/NO2,0.58,WI,"51o32.62'N,00o00.38'W"
1724,QMUL-WS-02,2022/7/28 21:20,/QMUL/CSEE/B312/C3H8,42.92,WI,"51o32.62'N,00o00.38'W"
1725,QMUL-WS-02,2022/7/28 21:20,/QMUL/CSEE/B312/C4H10,44.27,WI,"51o32.62'N,00o00.38'W"
1726,QMUL-WS-02,2022/7/28 21:20,/QMUL/CSEE/B312/CH4,0.18,WI,"51o32.62'N,00o00.38'W"
1727,QMUL-WS-02,2022/7/28 21:20,/QMUL/CSEE/B312/C4H5OH,0.09,WI,"51o32.62'N,00o00.38'W"
1728,QMUL-WS-02,2022/7/28 21:20,/QMUL/CSEE/B312/H2,0.03,WI,"51o32.62'N,00o00.38'W"
1729,QMUL-WS-02,2022/7/28 21:20,/QMUL/CSEE/B312/NO2,0.59,WI,"51o32.62'N,00o00.38'W"
1730,QMUL-WS-02,2022/7/28 21:20,/QMUL/CSEE/B312/NH3,0.12,WI,"51o32.62'N,00o00.38'W"
1731,QMUL-WS-02,2022/7/28 21:20,/QMUL/CSEE/B312/CO,0.48,WI,"51o32.62'N,00o00.38'W"
1732,QMUL-WS-02,2022/7/28 21:20,/QMUL/CSEE/B312/C3H8,41.16,WI,"51o32.62'N,00o00.38'W"
1733,QMUL-WS-02,2022/7/28 21:20,/QMUL/CSEE/B312/C4H10,42.74,WI,"51o32.62'N,00o00.38'W"
1734,QMUL-WS-02,2022/7/28 21:20,/QMUL/CSEE/B312/H2,0.03,WI,"51o32.62'N,00o00.38'W"
1735,QMUL-WS-02,2022/7/28 21:20,/QMUL/CSEE/B312/CH4,0.18,WI,"51o32.62'N,00o00.38'W"
1736,QMUL-WS-02,2022/7/28 21:20,/QMUL/CSEE/B312/C4H5OH,0.09,WI,"51o32.62'N,00o00.38'W"
1737,QMUL-WS-02,2022/7/28 21:21,/QMUL/CSEE/B312/NH3,0.12,WI,"51o32.62'N,00o00.38'W"
1738,QMUL-WS-02,2022/7/28 21:21,/QMUL/CSEE/B312/CO,0.48,WI,"51o32.62'N,00o00.38'W"
1739,QMUL-WS-02,2022/7/28 21:21,/QMUL/CSEE/B312/NO2,0.6,WI,"51o32.62'N,00o00.38'W"
1740,QMUL-WS-02,2022/7/28 21:21,/QMUL/CSEE/B312/C3H8,41.16,WI,"51o32.62'N,00o00.38'W"
1741,QMUL-WS-02,2022/7/28 21:21,/QMUL/CSEE/B312/C4H10,42.74,WI,"51o32.62'N,00o00.38'W"
1742,QMUL-WS-02,2022/7/28 21:21,/QMUL/CSEE/B312/CH4,0.18,WI,"51o32.62'N,00o00.38'W"
1743,QMUL-WS-02,2022/7/28 21:21,/QMUL/CSEE/B312/H2,0.03,WI,"51o32.62'N,00o00.38'W"
1744,QMUL-WS-02,2022/7/28 21:21,/QMUL/CSEE/B312/C4H5OH,0.09,WI,"51o32.62'N,00o00.38'W"
1745,QMUL-WS-02,2022/7/28 21:22,/QMUL/CSEE/B312/NH3,0.12,WI,"51o32.62'N,00o00.38'W"
1746,QMUL-WS-02,2022/7/28 21:22,/QMUL/CSEE/B312/CO,0.48,WI,"51o32.62'N,00o00.38'W"
1747,QMUL-WS-02,2022/7/28 21:22,/QMUL/CSEE/B312/NO2,0.61,WI,"51o32.62'N,00o00.38'W"
1748,QMUL-WS-02,2022/7/28 21:22,/QMUL/CSEE/B312/C3H8,39.46,WI,"51o32.62'N,00o00.38'W"
1749,QMUL-WS-02,2022/7/28 21:22,/QMUL/CSEE/B312/C4H10,41.23,WI,"51o32.62'N,00o00.38'W"
1750,QMUL-WS-02,2022/7/28 21:22,/QMUL/CSEE/B312/CH4,0.18,WI,"51o32.62'N,00o00.38'W"
1751,QMUL-WS-02,2022/7/28 21:22,/QMUL/CSEE/B312/H2,0.03,WI,"51o32.62'N,00o00.38'W"
1752,QMUL-WS-02,2022/7/28 21:22,/QMUL/CSEE/B312/C4H5OH,0.09,WI,"51o32.62'N,00o00.38'W"
1753,QMUL-WS-02,2022/7/28 21:22,/QMUL/CSEE/B312/NH3,0.12,WI,"51o32.62'N,00o00.38'W"
1754,QMUL-WS-02,2022/7/28 21:22,/QMUL/CSEE/B312/C3H8,39.46,WI,"51o32.62'N,00o00.38'W"
1755,QMUL-WS-02,2022/7/28 21:22,/QMUL/CSEE/B312/NO2,0.62,WI,"51o32.62'N,00o00.38'W"
1756,QMUL-WS-02,2022/7/28 21:22,/QMUL/CSEE/B312/C4H10,41.23,WI,"51o32.62'N,00o00.38'W"
1757,QMUL-WS-02,2022/7/28 21:22,/QMUL/CSEE/B312/CO,0.48,WI,"51o32.62'N,00o00.38'W"
1758,QMUL-WS-02,2022/7/28 21:22,/QMUL/CSEE/B312/H2,0.03,WI,"51o32.62'N,00o00.38'W"
1759,QMUL-WS-02,2022/7/28 21:22,/QMUL/CSEE/B312/C4H5OH,0.09,WI,"51o32.62'N,00o00.38'W"
1760,QMUL-WS-02,2022/7/28 21:22,/QMUL/CSEE/B312/CH4,0.18,WI,"51o32.62'N,00o00.38'W"
1761,QMUL-WS-02,2022/7/28 21:23,/QMUL/CSEE/B312/NH3,0.12,WI,"51o32.62'N,00o00.38'W"
1762,QMUL-WS-02,2022/7/28 21:23,/QMUL/CSEE/B312/CO,0.48,WI,"51o32.62'N,00o00.38'W"
1763,QMUL-WS-02,2022/7/28 21:23,/QMUL/CSEE/B312/NO2,0.62,WI,"51o32.62'N,00o00.38'W"
1764,QMUL-WS-02,2022/7/28 21:23,/QMUL/CSEE/B312/C3H8,39.46,WI,"51o32.62'N,00o00.38'W"
1765,QMUL-WS-02,2022/7/28 21:23,/QMUL/CSEE/B312/C4H10,41.23,WI,"51o32.62'N,00o00.38'W"
1766,QMUL-WS-02,2022/7/28 21:23,/QMUL/CSEE/B312/CH4,0.18,WI,"51o32.62'N,00o00.38'W"
1767,QMUL-WS-02,2022/7/28 21:23,/QMUL/CSEE/B312/H2,0.03,WI,"51o32.62'N,00o00.38'W"
1768,QMUL-WS-02,2022/7/28 21:23,/QMUL/CSEE/B312/C4H5OH,0.09,WI,"51o32.62'N,00o00.38'W"
1769,QMUL-WS-02,2022/7/28 21:23,/QMUL/CSEE/B312/NH3,0.12,WI,"51o32.62'N,00o00.38'W"
1770,QMUL-WS-02,2022/7/28 21:23,/QMUL/CSEE/B312/C4H5OH,0.09,WI,"51o32.62'N,00o00.38'W"
1771,QMUL-WS-02,2022/7/28 21:23,/QMUL/CSEE/B312/H2,0.03,WI,"51o32.62'N,00o00.38'W"
1772,QMUL-WS-02,2022/7/28 21:23,/QMUL/CSEE/B312/CH4,0.18,WI,"51o32.62'N,00o00.38'W"
1773,QMUL-WS-02,2022/7/28 21:23,/QMUL/CSEE/B312/C4H10,41.23,WI,"51o32.62'N,00o00.38'W"
1774,QMUL-WS-02,2022/7/28 21:23,/QMUL/CSEE/B312/CO,0.48,WI,"51o32.62'N,00o00.38'W"
1775,QMUL-WS-02,2022/7/28 21:23,/QMUL/CSEE/B312/NO2,0.63,WI,"51o32.62'N,00o00.38'W"
1776,QMUL-WS-02,2022/7/28 21:23,/QMUL/CSEE/B312/C3H8,39.46,WI,"51o32.62'N,00o00.38'W"
1777,QMUL-WS-02,2022/7/28 21:24,/QMUL/CSEE/B312/NH3,0.12,WI,"51o32.62'N,00o00.38'W"
1778,QMUL-WS-02,2022/7/28 21:24,/QMUL/CSEE/B312/CO,0.48,WI,"51o32.62'N,00o00.38'W"
1779,QMUL-WS-02,2022/7/28 21:24,/QMUL/CSEE/B312/NO2,0.63,WI,"51o32.62'N,00o00.38'W"
1780,QMUL-WS-02,2022/7/28 21:24,/QMUL/CSEE/B312/C3H8,39.46,WI,"51o32.62'N,00o00.38'W"
1781,QMUL-WS-02,2022/7/28 21:24,/QMUL/CSEE/B312/C4H10,41.23,WI,"51o32.62'N,00o00.38'W"
1782,QMUL-WS-02,2022/7/28 21:24,/QMUL/CSEE/B312/CH4,0.18,WI,"51o32.62'N,00o00.38'W"
1783,QMUL-WS-02,2022/7/28 21:24,/QMUL/CSEE/B312/C4H5OH,0.09,WI,"51o32.62'N,00o00.38'W"
1784,QMUL-WS-02,2022/7/28 21:24,/QMUL/CSEE/B312/H2,0.03,WI,"51o32.62'N,00o00.38'W"
1785,QMUL-WS-02,2022/7/28 21:46,/QMUL/CSEE/B312/NO2,0.24,SO,"51o32.20'N,00o00.29'W"
1786,QMUL-WS-02,2022/7/28 21:46,/QMUL/CSEE/B312/C3H8,186.91,SO,"51o32.20'N,00o00.29'W"
1787,QMUL-WS-02,2022/7/28 21:46,/QMUL/CSEE/B312/NH3,0.32,SO,"51o32.20'N,00o00.29'W"
1788,QMUL-WS-02,2022/7/28 21:46,/QMUL/CSEE/B312/CO,7.9,SO,"51o32.20'N,00o00.29'W"
1789,QMUL-WS-02,2022/7/28 21:46,/QMUL/CSEE/B312/C4H10,154.43,SO,"51o32.20'N,00o00.29'W"
1790,QMUL-WS-02,2022/7/28 21:46,/QMUL/CSEE/B312/CH4,5582.47,SO,"51o32.20'N,00o00.29'W"
1791,QMUL-WS-02,2022/7/28 21:46,/QMUL/CSEE/B312/H2,1.79,SO,"51o32.20'N,00o00.29'W"
1792,QMUL-WS-02,2022/7/28 21:46,/QMUL/CSEE/B312/C4H5OH,3.52,SO,"51o32.20'N,00o00.29'W"
1793,QMUL-WS-02,2022/7/28 21:47,/QMUL/CSEE/B312/CO,3.57,SO,"51o32.20'N,00o00.29'W"
1794,QMUL-WS-02,2022/7/28 21:47,/QMUL/CSEE/B312/NH3,0.32,SO,"51o32.20'N,00o00.29'W"
1795,QMUL-WS-02,2022/7/28 21:47,/QMUL/CSEE/B312/C3H8,186.91,SO,"51o32.20'N,00o00.29'W"
1796,QMUL-WS-02,2022/7/28 21:47,/QMUL/CSEE/B312/NO2,0.28,SO,"51o32.20'N,00o00.29'W"
1797,QMUL-WS-02,2022/7/28 21:47,/QMUL/CSEE/B312/C4H10,154.43,SO,"51o32.20'N,00o00.29'W"
1798,QMUL-WS-02,2022/7/28 21:47,/QMUL/CSEE/B312/CH4,294.25,SO,"51o32.20'N,00o00.29'W"
1799,QMUL-WS-02,2022/7/28 21:47,/QMUL/CSEE/B312/H2,0.53,SO,"51o32.20'N,00o00.29'W"
1800,QMUL-WS-02,2022/7/28 21:47,/QMUL/CSEE/B312/C4H5OH,1.24,SO,"51o32.20'N,00o00.29'W"
1801,QMUL-WS-02,2022/7/28 21:48,/QMUL/CSEE/B312/NH3,0.28,SO,"51o32.20'N,00o00.29'W"
1802,QMUL-WS-02,2022/7/28 21:48,/QMUL/CSEE/B312/CO,1.95,SO,"51o32.20'N,00o00.29'W"
1803,QMUL-WS-02,2022/7/28 21:48,/QMUL/CSEE/B312/NO2,0.32,SO,"51o32.20'N,00o00.29'W"
1804,QMUL-WS-02,2022/7/28 21:48,/QMUL/CSEE/B312/C3H8,151.46,SO,"51o32.20'N,00o00.29'W"
1805,QMUL-WS-02,2022/7/28 21:48,/QMUL/CSEE/B312/C4H10,129.17,SO,"51o32.20'N,00o00.29'W"
1806,QMUL-WS-02,2022/7/28 21:48,/QMUL/CSEE/B312/CH4,31.22,SO,"51o32.20'N,00o00.29'W"
1807,QMUL-WS-02,2022/7/28 21:48,/QMUL/CSEE/B312/H2,0.21,SO,"51o32.20'N,00o00.29'W"
1808,QMUL-WS-02,2022/7/28 21:48,/QMUL/CSEE/B312/C4H5OH,0.56,SO,"51o32.20'N,00o00.29'W"
1809,QMUL-WS-02,2022/7/28 21:48,/QMUL/CSEE/B312/CO,1.28,SO,"51o32.20'N,00o00.29'W"
1810,QMUL-WS-02,2022/7/28 21:48,/QMUL/CSEE/B312/NH3,0.22,SO,"51o32.20'N,00o00.29'W"
1811,QMUL-WS-02,2022/7/28 21:48,/QMUL/CSEE/B312/NO2,0.37,SO,"51o32.20'N,00o00.29'W"
1812,QMUL-WS-02,2022/7/28 21:48,/QMUL/CSEE/B312/C3H8,107.31,SO,"51o32.20'N,00o00.29'W"
1813,QMUL-WS-02,2022/7/28 21:48,/QMUL/CSEE/B312/C4H10,96.41,SO,"51o32.20'N,00o00.29'W"
1814,QMUL-WS-02,2022/7/28 21:48,/QMUL/CSEE/B312/H2,0.11,SO,"51o32.20'N,00o00.29'W"
1815,QMUL-WS-02,2022/7/28 21:48,/QMUL/CSEE/B312/C4H5OH,0.32,SO,"51o32.20'N,00o00.29'W"
1816,QMUL-WS-02,2022/7/28 21:48,/QMUL/CSEE/B312/CH4,6.7,SO,"51o32.20'N,00o00.29'W"
1817,QMUL-WS-02,2022/7/28 21:49,/QMUL/CSEE/B312/NH3,0.18,SO,"51o32.20'N,00o00.29'W"
1818,QMUL-WS-02,2022/7/28 21:49,/QMUL/CSEE/B312/CO,1,SO,"51o32.20'N,00o00.29'W"
